edad,ingreso_mensual_usd,n_dependientes,historial_credito,monto_solicitado_usd,tipo_prestamo,plazo_prestamo_meses,empleo_estable,propietario_vivienda,historial_endeudamiento,educacion,prestamo_aprobado
49,3113.373530911924,4,regular,4975.975853401073,personal,60,0,1,23.36934330144052,universitaria,1
33,4855.463631985355,4,malo,5096.560560798814,personal,60,0,0,7.3310328707340595,secundaria,0
25,3314.6542715154974,4,bueno,4140.785112083752,automotriz,12,0,0,24.3866796255826,tecnica,0
55,3153.6392931920254,1,malo,5400.4791469229585,hipotecario,24,1,1,37.01566070052857,secundaria,1
29,2752.706828637999,4,malo,5016.558548666868,personal,60,1,1,19.6368406658408,universitaria,0
41,3106.8327238258257,2,regular,3704.854008851202,personal,36,1,1,19.977873305294377,secundaria,0
45,2878.0241308955647,2,bueno,3403.6187511574717,personal,12,1,0,35.680050310433195,universitaria,0
70,3566.4869413508723,1,malo,6216.7310857896755,hipotecario,48,0,1,10.296160182487467,secundaria,0
25,3765.3618534356674,1,regular,6048.652071995811,hipotecario,24,1,0,37.27552042620682,tecnica,1
45,2371.2084315936404,4,bueno,5114.272710322527,automotriz,12,0,1,29.72911070368237,secundaria,0
53,1935.0136371537776,3,bueno,6848.3909319804025,hipotecario,60,1,1,10.757810360199846,tecnica,0
43,1531.0357015173627,1,malo,1077.3446876647308,automotriz,24,1,0,13.317310001558848,universitaria,1
25,3406.393061530035,0,bueno,3871.210716986594,automotriz,36,0,0,14.751871663177104,tecnica,0
67,2117.3067150609013,2,malo,2687.3657753307116,automotriz,24,1,1,1.6643578601291011,universitaria,0
45,1277.6875256380138,0,bueno,9512.544530275702,automotriz,24,1,1,22.604717490708808,universitaria,0
45,3310.8628836247713,2,regular,6426.439640791973,automotriz,36,0,1,11.210529967521467,tecnica,0
54,4994.399613946232,2,malo,4841.876032683448,personal,36,1,1,22.965513214313056,tecnica,0
58,2995.143270768085,1,malo,6569.981157692313,hipotecario,24,0,1,7.090567496747832,secundaria,1
53,3670.7926195613136,1,bueno,7232.551327510229,personal,36,0,0,29.230132368944993,secundaria,0
44,3065.463486838052,0,bueno,7211.263383048142,automotriz,12,0,0,27.376259301305023,tecnica,1
71,2920.888277447086,2,malo,6843.406970200706,hipotecario,36,0,0,12.941209859397848,tecnica,1
34,3735.261186390215,0,bueno,4474.9193534358765,personal,36,1,0,23.59649157882116,tecnica,0
26,2767.780364649079,3,regular,3997.269161032096,personal,24,1,1,20.8292055930958,tecnica,0
50,3213.9138512575223,0,bueno,3075.6216400386297,automotriz,12,1,0,34.82299486152912,universitaria,0
70,3257.3582449568107,4,regular,6004.894533458015,personal,48,0,0,9.675210321051278,tecnica,0
37,2465.527637085561,0,regular,4682.128529342438,personal,48,1,0,18.477020215058534,tecnica,1
30,3793.6338796292184,4,regular,4163.057938965609,personal,60,1,1,13.59316363292227,tecnica,0
45,2860.032194643673,4,regular,4058.677276544395,personal,36,1,0,20.448181971001677,tecnica,0
65,2395.403872405724,4,regular,7900.385261269377,personal,36,1,1,25.332736027835935,universitaria,0
46,3429.2078748563226,3,bueno,6905.360825683342,automotriz,12,0,0,13.48192621926291,secundaria,0
30,2281.22561456717,0,regular,8660.787712256331,automotriz,48,0,1,16.358937786107877,secundaria,0
63,3022.5449258953026,0,bueno,6058.032599784217,personal,60,1,0,29.660407980573627,secundaria,0
52,2992.7048026846373,3,regular,5113.908880509796,automotriz,12,0,1,33.573246619264424,secundaria,0
23,3868.7164526652623,2,malo,4949.19509851015,automotriz,36,1,0,24.935160352028785,secundaria,0
35,3379.758586303962,1,regular,2959.396905477054,hipotecario,48,1,1,18.62036901256841,universitaria,0
68,2979.9784330038847,0,malo,2477.1620164971987,personal,60,1,1,17.669030789628508,secundaria,1
22,3654.2130393602297,1,regular,6014.68204378575,automotriz,24,0,0,25.481263287272903,universitaria,0
64,4112.166039213851,3,regular,3130.6425790334906,automotriz,48,1,1,22.277670014048716,universitaria,0
42,3446.2482450814896,2,regular,5422.915507734471,personal,60,0,1,3.510241621086969,secundaria,0
19,3008.2820958747043,2,malo,7230.933366190423,hipotecario,12,0,0,25.72385232307903,secundaria,0
27,1950.5310141198725,2,malo,3669.092133938207,personal,24,1,0,11.39430210577438,secundaria,1
73,2147.9090695397017,3,regular,9020.963269183156,hipotecario,60,0,1,5.830635915243478,tecnica,0
47,2755.820236516266,4,bueno,3018.609758111801,personal,60,0,0,3.3165511189127415,universitaria,0
67,2512.3902382725737,4,regular,6980.389512979692,personal,36,1,0,17.83895628816681,secundaria,1
62,2850.422957611643,1,malo,5849.512362264724,personal,48,0,0,9.834756378173976,tecnica,1
22,3045.3199399176856,4,regular,7388.190499892302,personal,36,0,1,-3.2636155973919756,universitaria,0
72,3423.7542034853846,4,malo,2767.6047772806205,hipotecario,24,1,1,16.415444931631892,tecnica,0
73,2943.600977552727,2,malo,9614.041833907222,hipotecario,60,1,1,15.094291651141342,tecnica,1
50,3389.2013150609614,2,malo,4642.4498324341885,automotriz,36,0,1,18.5009888534162,secundaria,0
71,3051.5795318480964,1,regular,6353.295878598563,personal,48,1,1,13.711020459576229,universitaria,1
18,1419.626746916903,0,malo,7888.974977893002,hipotecario,24,1,1,38.29329663527278,tecnica,1
35,2248.5316849449964,1,malo,3790.675865009569,hipotecario,12,0,1,25.173372946836405,universitaria,1
49,2884.7299554227075,1,regular,6651.452725894357,hipotecario,36,0,0,15.003866763785226,secundaria,0
64,2032.244205727114,3,malo,3457.0607095570144,personal,24,1,1,19.363731625526373,universitaria,1
66,3479.9429839969634,3,regular,7793.923160915679,automotriz,12,0,1,34.146426674953474,tecnica,0
28,4224.6006658749575,1,malo,3479.6385375425325,hipotecario,36,1,0,29.56622811735491,tecnica,1
38,3975.0094813578535,1,bueno,5077.013964991518,personal,24,1,0,6.037881856249676,universitaria,0
43,2829.2457032558336,1,bueno,5612.24140202392,hipotecario,24,0,0,10.257094391733705,tecnica,0
42,4192.5809094799615,4,malo,6568.599539445231,hipotecario,36,0,1,12.181531259766595,tecnica,0
39,3118.9339657616893,3,bueno,8936.95261685309,automotriz,24,1,0,15.603000490641913,tecnica,0
44,2730.3312231055684,1,regular,4096.062020771021,hipotecario,60,1,1,14.045767971239577,secundaria,0
66,2509.2778691672484,2,bueno,7277.469548547213,hipotecario,36,1,1,20.340092548610777,secundaria,1
30,2758.0242508094975,2,malo,8940.516897268273,personal,24,1,1,27.35721311018888,tecnica,0
50,2689.458545167017,4,malo,5331.466721729835,personal,12,0,0,29.026602893824858,universitaria,1
51,3136.3329779003902,4,regular,3899.7344997594173,automotriz,12,1,0,16.732026571007093,secundaria,0
58,3128.459184839892,0,malo,1539.9325211294167,personal,60,0,1,3.6530648124560408,universitaria,0
52,3002.4368161227317,0,regular,8766.551534822125,personal,36,0,1,9.595900581282583,tecnica,0
18,3349.5505357970796,0,bueno,4511.111340151273,automotriz,24,1,1,14.802252103699697,tecnica,0
38,3952.517019829073,4,bueno,2997.283001538898,hipotecario,24,0,0,7.549655407486425,universitaria,1
65,3759.643308353059,4,regular,2283.3398315804743,automotriz,12,0,1,31.40858986701614,secundaria,0
72,1812.0816252400773,4,regular,2993.571619219917,personal,60,1,0,8.20458941419272,universitaria,0
23,956.8630920784362,2,malo,6839.410586454331,automotriz,12,0,1,26.170630447352032,universitaria,0
45,3747.455928991419,4,bueno,7115.737055349477,hipotecario,12,0,0,3.1811964497746175,tecnica,1
34,1906.4970412676632,2,regular,6304.243742911072,automotriz,60,1,1,26.572011012960537,secundaria,0
22,2820.187678485853,0,bueno,5264.675654706729,personal,36,1,0,18.607312933324142,universitaria,0
48,2063.9095791525124,0,regular,2508.9588209973285,personal,24,1,0,35.125307023025506,secundaria,0
22,1558.4156499359842,0,bueno,3540.118108195905,automotriz,36,1,0,8.6843739345367,tecnica,0
55,3433.17018256383,1,malo,2786.761178637449,hipotecario,48,1,0,14.358851993884054,secundaria,0
20,3607.3241282421177,1,bueno,6145.6420110525305,automotriz,48,1,0,16.295673985895604,tecnica,1
70,2538.7916794186244,3,bueno,2873.3750422765916,hipotecario,48,1,0,18.47499929849688,secundaria,0
40,927.166166284072,3,bueno,3571.5077778928153,hipotecario,60,0,1,16.540191690975092,universitaria,0
54,2563.004441398014,3,bueno,4633.025514002986,automotriz,12,0,1,16.73321434091013,tecnica,0
70,3313.443204322037,1,bueno,1660.399693807306,hipotecario,36,1,1,16.56937456614337,universitaria,0
54,1816.870744980697,1,malo,5093.542861681693,personal,24,0,1,-0.7117988258046637,tecnica,0
27,3146.6879358233246,3,regular,4785.694237928927,automotriz,48,0,0,29.93334501607768,secundaria,1
27,2987.7521206616034,3,bueno,7368.418291923382,hipotecario,36,1,1,48.611365676336845,secundaria,1
36,3463.4331996808705,4,malo,3360.268909932496,personal,48,0,0,22.982711046009882,tecnica,1
34,3095.6642947313226,3,bueno,2401.6089633753286,automotriz,48,1,0,8.642491521417062,tecnica,1
38,2221.5448472947555,4,bueno,4251.88070081743,personal,24,0,0,9.65461369151713,tecnica,0
31,3957.257201331593,2,regular,2803.817413127968,personal,60,1,1,26.13174001891568,secundaria,0
26,2873.176341578424,1,bueno,5078.309183626249,personal,12,0,0,23.854694758482434,tecnica,0
63,2978.1563683920544,3,malo,1280.130276346788,hipotecario,60,0,1,17.157098894466618,tecnica,0
18,2253.3856327414433,1,malo,3789.309193245437,automotriz,36,0,1,27.534043708791856,universitaria,0
68,2645.3741990467915,1,regular,3143.2566603555606,automotriz,60,1,1,-0.6388504675449127,tecnica,0
62,2292.157828778479,1,bueno,6135.514154172138,hipotecario,36,0,1,27.54062127231124,universitaria,0
30,2861.6431520612614,2,malo,3378.8705807492697,automotriz,36,0,1,22.377611645948928,universitaria,1
21,4369.366784113875,0,bueno,1527.8084828030019,personal,12,1,0,10.040520092167677,universitaria,1
18,1902.479085654915,3,bueno,4596.359806130903,automotriz,24,1,0,5.666760716193156,secundaria,1
66,1709.150881698607,0,bueno,5639.772280549018,hipotecario,12,0,1,21.213272827456272,universitaria,0
57,4176.936261994887,0,regular,4457.589613478549,personal,60,0,0,34.072381367677636,tecnica,0
49,2832.541058278507,0,bueno,3777.3544415617844,hipotecario,36,0,1,17.719067680029656,secundaria,0
51,2464.7418090720666,1,malo,3656.8757988314746,personal,48,0,0,11.473149837671603,secundaria,0
45,3831.923749916861,4,bueno,5225.8960648840675,personal,48,1,0,21.912882601362526,secundaria,0
48,2515.507568210509,1,malo,3221.1025015209034,automotriz,36,0,0,38.20871810123474,secundaria,0
25,4460.8077708375495,1,bueno,4343.034057178933,personal,12,0,0,24.312998130637162,secundaria,0
56,3542.340697071415,0,malo,6500.893141774747,hipotecario,24,1,0,25.394019882094078,secundaria,0
43,2609.670873483438,1,malo,2397.353842188709,automotriz,12,0,0,32.22798635970556,secundaria,0
51,4725.8465706124025,0,bueno,4912.665960519455,hipotecario,36,0,0,24.725573993838225,universitaria,0
71,2515.4280615973294,4,bueno,1422.0211744059907,personal,36,0,0,12.190302928398458,tecnica,0
71,3593.6762976074456,3,malo,5455.859340019906,hipotecario,24,1,0,2.5543504810196396,tecnica,0
20,3239.4340643251935,0,regular,3042.381578401878,hipotecario,60,1,0,10.783468802217376,universitaria,0
67,4041.3930315190382,4,bueno,7039.18362606159,personal,60,0,0,8.952736949023253,universitaria,0
29,4249.208957381482,3,regular,2046.1053807093022,automotriz,24,0,0,26.593081195113275,secundaria,0
18,3025.6033192526133,2,bueno,5884.158073602016,hipotecario,60,1,0,27.983480513491077,secundaria,1
71,2397.2657037230533,0,bueno,7442.262157052986,personal,48,0,1,21.755720617154882,universitaria,1
61,3367.977714351293,0,bueno,2938.621197159063,automotriz,60,0,0,7.31308023156827,secundaria,0
22,2457.827704198315,2,bueno,3276.2301420101207,automotriz,60,1,0,37.86597023926696,tecnica,0
47,4610.709798021298,2,regular,3111.608711246805,automotriz,60,1,0,15.837897861604116,tecnica,0
47,3109.22826486619,0,bueno,4028.2746231913916,hipotecario,48,1,0,26.034810103015367,secundaria,0
74,2707.742758950313,2,malo,6034.843598378931,hipotecario,60,0,0,20.49324836699559,secundaria,0
34,3147.7442446919267,1,malo,3864.990132225753,hipotecario,48,0,0,22.086634832499147,secundaria,0
65,1922.2989683762428,3,regular,2758.083549587286,automotriz,24,0,1,25.68184003340398,tecnica,0
64,2222.7087691914785,3,bueno,962.4925868334194,hipotecario,12,0,1,13.039798383990481,secundaria,0
40,3960.33112635554,3,malo,8203.895013024792,personal,24,1,1,33.054024262651666,universitaria,1
32,2474.4845768228834,1,regular,8360.991260829294,hipotecario,12,0,0,4.204945829127272,secundaria,0
54,2162.4712138544483,2,bueno,6120.474078976913,hipotecario,24,0,0,9.614436939641156,universitaria,1
38,3429.322202021829,4,malo,3379.2326111500306,automotriz,12,1,0,32.924293743370825,secundaria,0
31,3948.5633237303973,2,malo,6495.404230263293,hipotecario,12,1,1,25.900047611044712,secundaria,0
19,3575.1626485320535,0,regular,6897.413834986132,personal,36,0,0,45.40391097681434,tecnica,1
28,3796.8381486446533,3,bueno,4491.503737174533,automotriz,12,1,0,20.683504436531305,universitaria,1
68,2394.5639291444313,2,bueno,5082.737087997781,personal,12,1,1,37.00429296459093,universitaria,0
56,1862.551466606525,4,malo,7463.536458978985,automotriz,36,0,1,1.425212173365967,universitaria,0
55,4201.066921564389,0,malo,1719.0772858871833,automotriz,60,0,0,5.864850268028052,tecnica,0
51,2741.8561289262916,1,malo,6996.845646244348,hipotecario,60,0,0,28.955255374169738,universitaria,0
55,2799.3335868359623,1,bueno,4381.692377286974,personal,36,0,0,2.5963217438551496,tecnica,1
67,4062.5553134792463,4,regular,2774.843395977899,automotriz,48,1,0,18.026323929905107,secundaria,1
51,3444.984007520528,0,regular,2939.3870534113225,hipotecario,12,1,1,31.672090836471583,secundaria,0
35,3364.710217665286,3,bueno,3270.5557309618234,automotriz,12,0,0,25.011712644886682,universitaria,0
47,4732.001875920867,2,regular,2579.858559797594,automotriz,36,0,0,20.110952203195794,secundaria,0
32,2485.1854156958857,0,malo,8542.777948778032,automotriz,36,1,1,15.508925311706848,secundaria,0
44,3742.27210246499,1,regular,5982.405877002002,automotriz,48,0,0,22.022258745919647,universitaria,1
68,3045.6104999176678,4,regular,7128.965507217137,automotriz,60,0,0,25.7724837237553,secundaria,1
51,3214.8738230906056,4,regular,6124.736583233356,automotriz,24,0,1,13.39105663013817,universitaria,0
69,4222.774741130025,2,malo,5122.455216940347,hipotecario,60,0,1,23.717360280120474,universitaria,0
74,3406.268605031699,4,bueno,5149.510646731264,automotriz,12,1,0,30.784307441987107,secundaria,0
55,3430.636863239706,4,malo,4204.974722180275,personal,36,0,1,17.77521866700142,secundaria,0
50,3858.0058698478415,0,bueno,4368.435247119659,hipotecario,48,1,1,20.681228501406515,secundaria,1
41,2708.037816365692,3,bueno,2183.7932523742165,personal,60,0,0,24.837788340027778,secundaria,0
32,2328.632266128795,2,bueno,7163.652302080526,automotriz,48,0,1,25.51334216089744,secundaria,0
47,2164.152644783173,0,regular,1373.5334279939093,personal,60,1,0,28.7845357299844,tecnica,0
72,1426.9147284991986,3,regular,2882.778818941602,automotriz,12,0,0,9.856250440180501,secundaria,1
59,4644.965703952257,0,bueno,9024.06826192122,automotriz,24,1,0,14.710774976146897,tecnica,0
68,2117.4333074226533,0,bueno,5272.345766129653,hipotecario,48,0,0,15.081213079503463,universitaria,1
34,2822.9971011313824,4,regular,5355.420890060397,hipotecario,48,0,1,10.960878348373232,secundaria,1
22,2778.5493600888635,3,malo,6274.677095535458,automotriz,24,0,0,2.015860786421854,secundaria,1
46,3245.9253582472807,2,bueno,1919.325013757209,hipotecario,48,0,0,-12.544789412977082,secundaria,0
21,3652.589770031437,2,malo,2212.4132670599533,personal,48,0,0,31.954527117529803,universitaria,0
27,3688.378790687796,3,regular,4110.211306902307,hipotecario,60,1,0,4.461069955524572,tecnica,0
73,2533.538049144849,4,bueno,3193.2780849046194,hipotecario,60,1,1,35.66509126705908,tecnica,0
34,2866.302628970871,1,malo,4850.088069981199,personal,24,0,1,27.394094886164623,secundaria,0
27,3226.0639603906397,0,malo,5971.0985906042715,hipotecario,12,0,1,15.943116201937467,secundaria,0
34,2801.047099053162,4,malo,7778.326095741191,automotriz,48,1,0,26.164221048147336,secundaria,0
37,4285.8764608159945,3,regular,6622.176679579182,personal,12,1,1,24.251332467137214,secundaria,1
41,3392.779961310601,0,regular,3011.446576622091,automotriz,24,0,1,8.982256370602261,universitaria,0
22,3587.9022288398537,2,malo,4250.071844104414,personal,24,0,0,19.850222263703692,secundaria,0
51,3530.30501493393,1,malo,3706.1096575007705,automotriz,60,1,1,10.201612274585079,universitaria,1
23,3938.77908598826,2,regular,2966.878241975301,automotriz,48,0,0,26.54128002171092,secundaria,1
